id,l_number,article_number,price_pp_chf,price_sp_chf,hero_image_url,very_short_description_de,short_description_de
2391,122664,2.3123796,487.35,1505,images/sl730_plus_L_RAL9005.png,SL730+SL L 104 S/D 830 BK9005 TD USB,LED-Stehleuchte 3000K 117W DALI Switch Mikroprisma d+i
2392,122665,2.3123811,487.35,1505,images/sl730_plus_L_RAL9016.png,SL730+SL L 104 S/D 840 WH9016 TD USB,LED-Stehleuchte 4000K 117W DALI Switch Mikroprisma d+i
2393,122666,2.3123802,487.35,1505,images/sl730_plus_L_RAL9016.png,SL730+SL L 104 S/D 830 WH9016 TD USB,LED-Stehleuchte 3000K 117W DALI Switch Mikroprisma d+i
2394,122667,2.3123784,476.85,1473,images/sl730_plus_L_RAL9006.png,SL730+SL L 90 S/D 840 GR9006 TD USB,LED-Stehleuchte 4000K 102W DALI Switch Mikroprisma d+i
2395,122668,2.3123775,476.85,1473,images/sl730_plus_L_RAL9006.png,SL730+SL L 90 S/D 830 GR9006 TD USB,LED-Stehleuchte 3000K 102W DALI Switch Mikroprisma d+i
2396,122669,2.3123781,476.85,1473,images/sl730_plus_L_RAL9005.png,SL730+SL L 90 S/D 840 BK9005 TD USB,LED-Stehleuchte 4000K 102W DALI Switch Mikroprisma d+i
2397,122670,2.3123772,476.85,1473,images/sl730_plus_L_RAL9005.png,SL730+SL L 90 S/D 830 BK9005 TD USB,LED-Stehleuchte 3000K 102W DALI Switch Mikroprisma d+i
2398,122671,2.3123787,476.85,1473,images/sl730_plus_L_RAL9016.png,SL730+SL L 90 S/D 840 WH9016 TD USB,LED-Stehleuchte 4000K 102W DALI Switch Mikroprisma d+i
2399,122672,2.3123778,476.85,1473,images/sl730_plus_L_RAL9016.png,SL730+SL L 90 S/D 830 WH9016 TD USB,LED-Stehleuchte 3000K 102W DALI Switch Mikroprisma d+i
2400,122673,2.3123815,629.4,1939,images/sl730_plus_L_RAL9006.png,SL730+SL L 104 S/D 8TW GR9006 TD USB,LED-Stehleuchte 2700K 114W DALI Switch Mikroprisma d+i
2401,122674,2.3123813,629.4,1939,images/sl730_plus_L_RAL9005.png,SL730+SL L 104 S/D 8TW BK9005 TD USB,LED-Stehleuchte 2700K 114W DALI Switch Mikroprisma d+i
2402,122675,2.3123817,629.4,1939,images/sl730_plus_L_RAL9016.png,SL730+SL L 104 S/D 8TW WH9016 TD USB,LED-Stehleuchte 2700K 114W DALI Switch Mikroprisma d+i
2403,122676,2.3123791,601.5,1854,images/sl730_plus_L_RAL9006.png,SL730+SL L 90 S/D 8TW GR9006 TD USB,LED-Stehleuchte 2700K 100W DALI Switch Mikroprisma d+i
2404,122677,2.3123789,601.5,1854,images/sl730_plus_L_RAL9005.png,SL730+SL L 90 S/D 8TW BK9005 TD USB,LED-Stehleuchte 2700K 100W DALI Switch Mikroprisma d+i
2405,122678,2.3123793,601.5,1854,images/sl730_plus_L_RAL9016.png,SL730+SL L 90 S/D 8TW WH9016 TD USB,LED-Stehleuchte 2700K 100W DALI Switch Mikroprisma d+i
2406,122679,2.3123806,648.45,1998,images/sl730_plus_L_RAL9006.png,SL730+SL L 104 S/D 840 GR9006 BT-S USB,LED-Stehleuchte 4000K 117W Lichtsensor Mikroprisma d+i
2407,122680,2.3123797,648.45,1998,images/sl730_plus_L_RAL9006.png,SL730+SL L 104 S/D 830 GR9006 BT-S USB,LED-Stehleuchte 3000K 117W Lichtsensor Mikroprisma d+i
2408,122681,2.3123803,648.45,1998,images/sl730_plus_L_RAL9005.png,SL730+SL L 104 S/D 840 BK9005 BT-S USB,LED-Stehleuchte 4000K 117W Lichtsensor Mikroprisma d+i
2409,122682,2.3123794,648.45,1998,images/sl730_plus_L_RAL9005.png,SL730+SL L 104 S/D 830 BK9005 BT-S USB,LED-Stehleuchte 3000K 117W Lichtsensor Mikroprisma d+i
2410,122683,2.3123800,648.45,1998,images/sl730_plus_L_RAL9016.png,SL730+SL L 104 S/D 830 WH9016 BT-S USB,LED-Stehleuchte 3000K 117W Lichtsensor Mikroprisma d+i
2411,122684,2.3123782,637.9,1966,images/sl730_plus_L_RAL9006.png,SL730+SL L 90 S/D 840 GR9006 BT-S USB,LED-Stehleuchte 4000K 102W Lichtsensor Mikroprisma d+i
2412,122685,2.3123773,637.9,1966,images/sl730_plus_L_RAL9006.png,SL730+SL L 90 S/D 830 GR9006 BT-S USB,LED-Stehleuchte 3000K 102W Lichtsensor Mikroprisma d+i
2413,122686,2.3123779,637.9,1966,images/sl730_plus_L_RAL9005.png,SL730+SL L 90 S/D 840 BK9005 BT-S USB,LED-Stehleuchte 4000K 102W Lichtsensor Mikroprisma d+i
2414,122687,2.3123770,637.9,1966,images/sl730_plus_L_RAL9005.png,SL730+SL L 90 S/D 830 BK9005 BT-S USB,LED-Stehleuchte 3000K 102W Lichtsensor Mikroprisma d+i
2415,122688,2.3123785,637.9,1966,images/sl730_plus_L_RAL9016.png,SL730+SL L 90 S/D 840 WH9016 BT-S USB,LED-Stehleuchte 4000K 102W Lichtsensor Mikroprisma d+i
2416,122689,2.3123776,637.9,1966,images/sl730_plus_L_RAL9016.png,SL730+SL L 90 S/D 830 WH9016 BT-S USB,LED-Stehleuchte 3000K 102W Lichtsensor Mikroprisma d+i
2417,122690,2.3123812,699.85,2155,images/sl730_plus_L_RAL9005.png,SL730+SL L 104 S/D 8TW BK9005 HCL USB,LED-Stehleuchte 2700K 114W HCL BT Mikroprisma d+i
2418,122691,2.3123816,699.85,2155,images/sl730_plus_L_RAL9016.png,SL730+SL L 104 S/D 8TW WH9016 HCL USB,LED-Stehleuchte 2700K 114W HCL BT Mikroprisma d+i
2419,122692,2.3123790,671.55,2068,images/sl730_plus_L_RAL9006.png,SL730+SL L 90 S/D 8TW GR9006 HCL USB,LED-Stehleuchte 2700K 100W HCL BT Mikroprisma d+i
2420,122693,2.3123788,671.55,2068,images/sl730_plus_L_RAL9005.png,SL730+SL L 90 S/D 8TW BK9005 HCL USB,LED-Stehleuchte 2700K 100W HCL BT Mikroprisma d+i
2421,122694,2.3123792,671.55,2068,images/sl730_plus_L_RAL9016.png,SL730+SL L 90 S/D 8TW WH9016 HCL USB,LED-Stehleuchte 2700K 100W HCL BT Mikroprisma d+i
2422,122695,2.3107316,318.85,989,images/TYK_P_20_ANGLE_01_lp.jpg,TYK+ 20 31 C/M 840 AN96 DALI,LED-Scheinwerfer 4000K 35W DALI runde Optik medium
2423,122696,2.3113427,308.35,957,images/THEOS_LUM_GLASS_16led_lp.jpg,THEOS LUM GLASS 35 SR/075 740 AN-96 DALI,LED-Seilleuchte 4000K 35W DALI Strassenbeleuchtungsoptik
2469,122745,2.3123879,119.4,379,images/fl_round_plus_sm_333_opal_RAL9016_lp.jpg,FL R+ 333 SM 8/23 S/B 830 WH9016 OP,LED-Anbauleuchte 3000K 25W statisch opalweisser Diffusor d+i
2424,122697,2.3109298,383.75,1188,images/STRIP_SQUARE_P_1284_ELL_15X45_FRONT_01_lp.jpg,STRIP SQ+ 1284 32 15x45 840 GR11,LED-Lineare Anbauleuchte 4000K 33W statisch ellipsenförmige Optik
2425,122698,2.3123759,592.6,1827,images/sl730_plus_XL_RAL9006.png,SL730+SL XL 115 S/D 840 GR9006 SEIR USB,LED-Stehleuchte 4000K 130W Lichtsensor Mikroprisma d+i
2426,122699,2.3118212,162.75,511,images/ImgLum_INSERT-P-2-V-POST-750-AN96-StillLife-Render-MainAngle_lp.jpg,INSERT+ 2 V POST 750 7 A/EW 830 AN96DALI,LED-Hochleistungs-Scheinwerfer 3000K 9W DALI asymmetrische extrabreite Streuoptik
2427,122700,37.GWF1410GH840,30.05,117,images/ImgLum_ELIA-AL-White-RAL-9016_StillLife_Photo_MainAngle_1200x1200_lp.jpg,ELIA AL S2 18W 840 60° ON/OFF,LED-Einbaustrahler 4000K 18W statisch symmetrische Optik
3499,113285,27.21020129301013F28,1400.85,3978,images/rend_QUADRO.png,"QUADRO M, Pendelleuchte, Durchmesser=710, 3000K, 2100 lm","QUADRO M, Pendelleuchte mit einem Durchmesser von 710mm, Farbtemperatur 3000K, Lichtstärke von 2100 Lumen"
2428,122701,37.GWF1510QA840,26,105,images/ImgLum_ELIA-DL-White-RAL-9016_StillLife_Photo_MainAngle_1200x1200_lp.jpg,ELIA DL L2 35W 840 OPAL ON/OFF,LED-Einbau-Downlights 4000K 35W statisch opal
2429,122702,2.8713661513414,191.9,601,images/flab713_round_m_RAL9016.png,SL713 RM SM 45 S/B 840 WH9016 MP,LED-Anbauleuchte 4000K 49W statisch Mikroprisma d+i
2430,122703,2.3122357,128.25,406,images/flab713_round_s_RAL9016_lp.jpg,SL713 RS SM 7/17 S/B 840 WH9016 MP,LED-Anbauleuchte 4000K 5W statisch Mikroprisma d+i
2431,122704,2.LTH3155DP840,315.3,978,images/ImgLum_LAMA-P-WH87_StillLife_Photo_MainAngle.png,LAMA+ 200 840 S/EW WH87 DALI,LED-Hallenpendelleuchte 4000K 184W DALI symmetrische extrabreite Streuoptik
2464,122737,2.3115402,860.1,2645,images/sl_small_line_reflector_RAL9005_lp.jpg,SMALL SL 80 S/C 830 BK9005 SEIR RE,LED-Stehleuchte 3000K 89W Lichtsensor Reflektor hochglanz d+i
2432,122710,2.3123738,578,1782,images/sl730_plus_XL_RAL9016.png,SL730+SL XL 98 S/D 840 WH9016 SEIR USB,LED-Stehleuchte 4000K 111W Lichtsensor Mikroprisma d+i
2433,122708,2.3123753,592.6,1827,images/sl730_plus_XL_RAL9016.png,SL730+SL XL 115 S/D 830 WH9016 SEIR USB,LED-Stehleuchte 3000K 130W Lichtsensor Mikroprisma d+i
2434,122705,2.3123750,592.6,1827,images/sl730_plus_XL_RAL9006.png,SL730+SL XL 115 S/D 830 GR9006 SEIR USB,LED-Stehleuchte 3000K 130W Lichtsensor Mikroprisma d+i
2435,122709,2.3123735,578,1782,images/sl730_plus_XL_RAL9006.png,SL730+SL XL 98 S/D 840 GR9006 SEIR USB,LED-Stehleuchte 4000K 111W Lichtsensor Mikroprisma d+i
2436,122707,2.3123747,592.6,1827,images/sl730_plus_XL_RAL9005.png,SL730+SL XL 115 S/D 830 BK9005 SEIR USB,LED-Stehleuchte 3000K 130W Lichtsensor Mikroprisma d+i
2437,122706,2.3123756,592.6,1827,images/sl730_plus_XL_RAL9005.png,SL730+SL XL 115 S/D 840 BK9005 SEIR USB,LED-Stehleuchte 4000K 130W Lichtsensor Mikroprisma d+i
2438,122712,2.3123751,520.55,1606,images/sl730_plus_XL_RAL9006.png,SL730+SL XL 115 S/D 830 GR9006 TD USB,LED-Stehleuchte 3000K 130W DALI Switch Mikroprisma d+i
2439,122714,2.3123748,520.55,1606,images/sl730_plus_XL_RAL9005.png,SL730+SL XL 115 S/D 830 BK9005 TD USB,LED-Stehleuchte 3000K 130W DALI Switch Mikroprisma d+i
2440,122711,2.3123760,520.55,1606,images/sl730_plus_XL_RAL9006.png,SL730+SL XL 115 S/D 840 GR9006 TD USB,LED-Stehleuchte 4000K 130W DALI Switch Mikroprisma d+i
2441,122713,2.3123757,520.55,1606,images/sl730_plus_XL_RAL9005.png,SL730+SL XL 115 S/D 840 BK9005 TD USB,LED-Stehleuchte 4000K 130W DALI Switch Mikroprisma d+i
2442,122718,2.3123739,505.95,1562,images/sl730_plus_XL_RAL9016.png,SL730+SL XL 98 S/D 840 WH9016 TD USB,LED-Stehleuchte 4000K 111W DALI Switch Mikroprisma d+i
2443,122715,2.3123763,520.55,1606,images/sl730_plus_XL_RAL9016.png,SL730+SL XL 115 S/D 840 WH9016 TD USB,LED-Stehleuchte 4000K 130W DALI Switch Mikroprisma d+i
2444,122716,2.3123754,520.55,1606,images/sl730_plus_XL_RAL9016.png,SL730+SL XL 115 S/D 830 WH9016 TD USB,LED-Stehleuchte 3000K 130W DALI Switch Mikroprisma d+i
2445,122717,2.3123736,505.95,1562,images/sl730_plus_XL_RAL9006.png,SL730+SL XL 98 S/D 840 GR9006 TD USB,LED-Stehleuchte 4000K 111W DALI Switch Mikroprisma d+i
2446,122722,2.3123743,634.3,1954,images/sl730_plus_XL_RAL9006.png,SL730+SL XL 98 S/D 8TW GR9006 TD USB,LED-Stehleuchte 2700K 107W DALI Switch Mikroprisma d+i
2447,122724,2.3123745,634.3,1954,images/sl730_plus_XL_RAL9016.png,SL730+SL XL 98 S/D 8TW WH9016 TD USB,LED-Stehleuchte 2700K 107W DALI Switch Mikroprisma d+i
2448,122723,2.3123741,634.3,1954,images/sl730_plus_XL_RAL9005.png,SL730+SL XL 98 S/D 8TW BK9005 TD USB,LED-Stehleuchte 2700K 107W DALI Switch Mikroprisma d+i
2449,122720,2.3123765,670.7,2066,images/sl730_plus_XL_RAL9005.png,SL730+SL XL 115 S/D 8TW BK9005 TD USB,LED-Stehleuchte 2700K 137W DALI Switch Mikroprisma d+i
2450,122719,2.3123767,670.7,2066,images/sl730_plus_XL_RAL9006.png,SL730+SL XL 115 S/D 8TW GR9006 TD USB,LED-Stehleuchte 2700K 137W DALI Switch Mikroprisma d+i
2451,122721,2.3123769,670.7,2066,images/sl730_plus_XL_RAL9016.png,SL730+SL XL 115 S/D 8TW WH9016 TD USB,LED-Stehleuchte 2700K 137W DALI Switch Mikroprisma d+i
2452,122730,2.3123752,681.65,2099,images/sl730_plus_XL_RAL9016.png,SL730+SL XL 115 S/D 830 WH9016 BT-S USB,LED-Stehleuchte 3000K 130W Lichtsensor Mikroprisma d+i
2453,122725,2.3123758,681.65,2099,images/sl730_plus_XL_RAL9006.png,SL730+SL XL 115 S/D 840 GR9006 BT-S USB,LED-Stehleuchte 4000K 130W Lichtsensor Mikroprisma d+i
2454,122729,2.3123761,681.65,2099,images/sl730_plus_XL_RAL9016.png,SL730+SL XL 115 S/D 840 WH9016 BT-S USB,LED-Stehleuchte 4000K 130W Lichtsensor Mikroprisma d+i
2455,122731,2.3123737,667.05,2055,images/sl730_plus_XL_RAL9016.png,SL730+SL XL 98 S/D 840 WH9016 BT-S USB,LED-Stehleuchte 4000K 111W Lichtsensor Mikroprisma d+i
2456,122727,2.3123755,681.65,2099,images/sl730_plus_XL_RAL9005.png,SL730+SL XL 115 S/D 840 BK9005 BT-S USB,LED-Stehleuchte 4000K 130W Lichtsensor Mikroprisma d+i
2457,122726,2.3123749,681.65,2099,images/sl730_plus_XL_RAL9006.png,SL730+SL XL 115 S/D 830 GR9006 BT-S USB,LED-Stehleuchte 3000K 130W Lichtsensor Mikroprisma d+i
2458,122728,2.3123746,681.65,2099,images/sl730_plus_XL_RAL9005.png,SL730+SL XL 115 S/D 830 BK9005 BT-S USB,LED-Stehleuchte 3000K 130W Lichtsensor Mikroprisma d+i
2459,122735,2.3123740,704.7,2170,images/sl730_plus_XL_RAL9005.png,SL730+SL XL 98 S/D 8TW BK9005 HCL USB,LED-Stehleuchte 2700K 107W HCL BT Mikroprisma d+i
2460,122733,2.3123764,740.7,2280,images/sl730_plus_XL_RAL9005.png,SL730+SL XL 115 S/D 8TW BK9005 HCL USB,LED-Stehleuchte 2700K 137W HCL BT Mikroprisma d+i
2461,122732,2.3123766,740.7,2280,images/sl730_plus_XL_RAL9006.png,SL730+SL XL 115 S/D 8TW GR9006 HCL USB,LED-Stehleuchte 2700K 137W HCL BT Mikroprisma d+i
2462,122734,2.3123742,704.7,2170,images/sl730_plus_XL_RAL9006.png,SL730+SL XL 98 S/D 8TW GR9006 HCL USB,LED-Stehleuchte 2700K 107W HCL BT Mikroprisma d+i
2463,122736,2.3123744,704.7,2170,images/sl730_plus_XL_RAL9016.png,SL730+SL XL 98 S/D 8TW WH9016 HCL USB,LED-Stehleuchte 2700K 107W HCL BT Mikroprisma d+i
2465,122738,2.3115400,778.85,2397,images/sl_small_line_reflector_RAL9005_lp.jpg,SMALL SL 80 S/C 830 BK9005 TD RE,LED-Stehleuchte 3000K 89W DALI Switch Reflektor hochglanz d+i
2466,122739,2.30402490102,417.7,1292,images/ImgLum_SPILLO-28LED-AN96_StillLife_Photo_MainAngle_1200x1200.png,SPILLO 28 LED C/EW RPA 44W 500mA 3K AN96,LED-Mastleuchte 3000K 44W mit auto. Powerreduktion runde extrabreite Streuoptik
2467,122741,2.3118006,1066.6,3277,images/sl764_plus_double_RAL9005_lp.jpg,SL764+ SL 127 S/D 830 BK9005 IR 2H LV,LED-Stehleuchte 3000K 141W Lichtsensor schwarzes Raster d+i
2468,122740,2.3118005,631.05,1945,images/sl764_plus_single_RAL9005_lp.jpg,SL764+ SL 64 S/D 830 BK9005 IR 1H LV,LED-Stehleuchte 3000K 71W Lichtsensor schwarzes Raster d+i
3684,113989,33.SPM1405.3PH.6.W13,163,419,images/rend_SPID PRO_ MODUL 3PH Stromschiene_w.jpg,"SPID PRO, Modul mit 3PH-Stromschiene L=1405mm","SPID PRO, Modul mit 3PH-Stromschiene L=1405mm, Lange Stromschiene 1320mm"
2470,122746,2.3123884,119,378,images/fl_round_plus_sm_333_prism_RAL9006.png,FL R+ 333 SM 8/23 S/B 840 GR9006 MP,LED-Anbauleuchte 4000K 25W statisch Mikroprisma d+i
2471,122747,2.3123691,168.8,530,images/FlexiLed_PL_OP_RAL9016.png,FLEXILED 5PL62S/C840WH9016OP1500/150DALI,LED-Pendelleuchte 4000K 70W DALI opalweisser Diffusor d+i
2472,122748,2.3016516,73.75,239,images/EKP-19_GR-LED_ES_AN3.jpg,EKO+19/GRILL LED E.S. 10W 3000K ANTR    ,LED-Wandleuchte 3000K 10W statisch asymmetrische extrabreite Streuoptik
2473,122749,2.3123875,118.6,376,images/fl_round_plus_sm_333_opal_RAL9006_lp.jpg,FL R+ 333 SM 8/23 S/B 830 GR9006 OP,LED-Anbauleuchte 3000K 25W statisch opalweisser Diffusor d+i
2474,122781,2.3123874,120.2,381,images/fl_round_plus_sm_333_prism_RAL9006.png,FL R+ 333 SM 8/23 S/B 830 GR9006 MP,LED-Anbauleuchte 3000K 25W statisch Mikroprisma d+i
2475,122782,2.3123888,119.4,379,images/fl_round_plus_sm_333_prism_RAL9016.png,FL R+ 333 SM 8/23 S/B 840 WH9016 MP,LED-Anbauleuchte 4000K 25W statisch Mikroprisma d+i
2476,122783,2.3123878,120.6,383,images/fl_round_plus_sm_333_prism_RAL9016.png,FL R+ 333 SM 8/23 S/B 830 WH9016 MP,LED-Anbauleuchte 3000K 25W statisch Mikroprisma d+i
2477,122784,2.3123882,137.6,435,images/fl_round_plus_sm_333_prism_RAL9006.png,FL R+ 333 SM 8/23 S/B 840 GR9006 DALI MP,LED-Anbauleuchte 4000K 25W DALI Mikroprisma d+i
2478,122785,2.3123872,138.45,437,images/fl_round_plus_sm_333_prism_RAL9006.png,FL R+ 333 SM 8/23 S/B 830 GR9006 DALI MP,LED-Anbauleuchte 3000K 25W DALI Mikroprisma d+i
2479,122786,2.3123886,138,436,images/fl_round_plus_sm_333_prism_RAL9016.png,FL R+ 333 SM 8/23 S/B 840 WH9016 DALI MP,LED-Anbauleuchte 4000K 25W DALI Mikroprisma d+i
3685,110189,25.40010,29.6,74,images/rend_LIXS ONE_weiss1.png,"LIXS ONE, 1.2, 1195mm, 2750-4800lm","LIXS ONE, 1.2, 1195mm, 20/25/30/35W, 3000/4000/5000K, 2750-4800lm"
2480,122787,2.3123876,139.25,440,images/fl_round_plus_sm_333_prism_RAL9016.png,FL R+ 333 SM 8/23 S/B 830 WH9016 DALI MP,LED-Anbauleuchte 3000K 25W DALI Mikroprisma d+i
2481,122808,2.3123891,171.65,539,images/fl_round_plus_sm_333_prism_RAL9006.png,FL R+ 333 SM 8/23 S/B 8TW GR9006 DT8 MP,LED-Anbauleuchte 2700-6500K 25W DALI DT8 Mikroprisma d+i
2482,122809,2.3123893,172.05,540,images/fl_round_plus_sm_333_prism_RAL9016.png,FL R+ 333 SM 8/23 S/B 8TW WH9016 DT8 MP,LED-Anbauleuchte 2700-6500K 25W DALI DT8 Mikroprisma d+i
2483,122822,2.3123885,118.6,376,images/fl_round_plus_sm_333_opal_RAL9006_lp.jpg,FL R+ 333 SM 8/23 S/B 840 GR9006 OP,LED-Anbauleuchte 4000K 25W statisch opalweisser Diffusor d+i
2484,122824,2.3123881,118.6,376,images/fl_round_plus_sm_333_opal_RAL9005_lp.jpg,FL R+ 333 SM 8/23 S/B 840 BK9005 OP,LED-Anbauleuchte 4000K 25W statisch opalweisser Diffusor d+i
3884,115125,F1000104,26.2,99,images/rend_SQY_625.png,"SQY 625, Einbauleuchte, 625x625mm","SQY 625, 3000/4000K, 3510 - 5200lm"
2485,122825,2.3123871,118.6,376,images/fl_round_plus_sm_333_opal_RAL9005_lp.jpg,FL R+ 333 SM 8/23 S/B 830 BK9005 OP,LED-Anbauleuchte 3000K 25W statisch opalweisser Diffusor d+i
2486,122828,2.3123883,137.2,433,images/fl_round_plus_sm_333_opal_RAL9006_lp.jpg,FL R+ 333 SM 8/23 S/B 840 GR9006 DALI OP,LED-Anbauleuchte 4000K 25W DALI opalweisser Diffusor d+i
2487,122829,2.3123873,137.2,433,images/fl_round_plus_sm_333_opal_RAL9006_lp.jpg,FL R+ 333 SM 8/23 S/B 830 GR9006 DALI OP,LED-Anbauleuchte 3000K 25W DALI opalweisser Diffusor d+i
2488,122830,2.3123880,137.2,433,images/fl_round_plus_sm_333_opal_RAL9005_lp.jpg,FL R+ 333 SM 8/23 S/B 840 BK9005 DALI OP,LED-Anbauleuchte 4000K 25W DALI opalweisser Diffusor d+i
2489,122831,2.3123870,133.15,421,images/fl_round_plus_sm_333_opal_RAL9005_lp.jpg,FL R+ 333 SM 8/23 S/B 830 BK9005 DALI OP,LED-Anbauleuchte 3000K 25W DALI opalweisser Diffusor d+i
2490,122832,2.3123887,137.6,435,images/fl_round_plus_sm_333_opal_RAL9016_lp.jpg,FL R+ 333 SM 8/23 S/B 840 WH9016 DALI OP,LED-Anbauleuchte 4000K 25W DALI opalweisser Diffusor d+i
2491,122834,2.3123892,171.2,537,images/fl_round_plus_sm_333_opal_RAL9006_lp.jpg,FL R+ 333 SM 8/23 S/B 8TW GR9006 DT8 OP,LED-Anbauleuchte 2700-6500K 25W DALI DT8 opalweisser Diffusor d+i
2492,122835,2.3123890,171.2,537,images/fl_round_plus_sm_333_opal_RAL9005_lp.jpg,FL R+ 333 SM 8/23 S/B 8TW BK9005 DT8 OP,LED-Anbauleuchte 2700-6500K 25W DALI DT8 opalweisser Diffusor d+i
2493,122836,2.3123894,172.05,540,images/fl_round_plus_sm_333_opal_RAL9016_lp.jpg,FL R+ 333 SM 8/23 S/B 8TW WH9016 DT8 OP,LED-Anbauleuchte 2700-6500K 25W DALI DT8 opalweisser Diffusor d+i
2494,122837,2.3124036,173.25,544,images/fl_round_plus_sm_555_prism_RAL9006.png,FL R+ 555 SM 44 S/B 840 GR9006 MP,LED-Anbauleuchte 4000K 49W statisch Mikroprisma d+i
2495,122838,2.3124026,173.25,544,images/fl_round_plus_sm_555_prism_RAL9006.png,FL R+ 555 SM 44 S/B 830 GR9006 MP,LED-Anbauleuchte 3000K 49W statisch Mikroprisma d+i
2496,122839,2.3124040,176.5,554,images/fl_round_plus_sm_555_prism_RAL9016.png,FL R+ 555 SM 44 S/B 840 WH9016 MP,LED-Anbauleuchte 4000K 49W statisch Mikroprisma d+i
2497,122840,2.3124030,174.45,547,images/fl_round_plus_sm_555_prism_RAL9016.png,FL R+ 555 SM 44 S/B 830 WH9016 MP,LED-Anbauleuchte 3000K 49W statisch Mikroprisma d+i
2498,122841,2.3124011,167.95,527,images/fl_round_plus_sm_555_prism_RAL9006.png,FL R+ 555 SM 19 S/B 840 GR9006 MP,LED-Anbauleuchte 4000K 21W statisch Mikroprisma d+i
2499,122842,2.3124001,167.95,527,images/fl_round_plus_sm_555_prism_RAL9006.png,FL R+ 555 SM 19 S/B 830 GR9006 MP,LED-Anbauleuchte 3000K 21W statisch Mikroprisma d+i
2500,122843,2.3124015,169.6,532,images/fl_round_plus_sm_555_prism_RAL9016.png,FL R+ 555 SM 19 S/B 840 WH9016 MP,LED-Anbauleuchte 4000K 21W statisch Mikroprisma d+i
2501,122844,2.3124005,169.6,532,images/fl_round_plus_sm_555_prism_RAL9016.png,FL R+ 555 SM 19 S/B 830 WH9016 MP,LED-Anbauleuchte 3000K 21W statisch Mikroprisma d+i
2502,122845,2.3124034,181.75,570,images/fl_round_plus_sm_555_prism_RAL9006.png,FL R+ 555 SM 44 S/B 840 GR9006 DALI MP,LED-Anbauleuchte 4000K 49W DALI Mikroprisma d+i
2503,122846,2.3124024,181.75,570,images/fl_round_plus_sm_555_prism_RAL9006.png,FL R+ 555 SM 44 S/B 830 GR9006 DALI MP,LED-Anbauleuchte 3000K 49W DALI Mikroprisma d+i
2504,122847,2.3124038,187.4,587,images/fl_round_plus_sm_555_prism_RAL9016.png,FL R+ 555 SM 44 S/B 840 WH9016 DALI MP,LED-Anbauleuchte 4000K 49W DALI Mikroprisma d+i
2505,122848,2.3124028,183.35,575,images/fl_round_plus_sm_555_prism_RAL9016.png,FL R+ 555 SM 44 S/B 830 WH9016 DALI MP,LED-Anbauleuchte 3000K 49W DALI Mikroprisma d+i
2506,122849,2.3124009,181.3,568,images/fl_round_plus_sm_555_prism_RAL9006.png,FL R+ 555 SM 19 S/B 840 GR9006 DALI MP,LED-Anbauleuchte 4000K 21W DALI Mikroprisma d+i
2507,122850,2.3123999,181.3,568,images/fl_round_plus_sm_555_prism_RAL9006.png,FL R+ 555 SM 19 S/B 830 GR9006 DALI MP,LED-Anbauleuchte 3000K 21W DALI Mikroprisma d+i
2508,122851,2.3124013,182.55,572,images/fl_round_plus_sm_555_prism_RAL9016.png,FL R+ 555 SM 19 S/B 840 WH9016 DALI MP,LED-Anbauleuchte 4000K 21W DALI Mikroprisma d+i
2518,122861,2.3124041,175.7,551,images/fl_round_plus_sm_555_opal_RAL9016_lp.jpg,FL R+ 555 SM 44 S/B 840 WH9016 OP,LED-Anbauleuchte 4000K 49W statisch opalweisser Diffusor d+i
2509,122852,2.3124003,182.55,572,images/fl_round_plus_sm_555_prism_RAL9016.png,FL R+ 555 SM 19 S/B 830 WH9016 DALI MP,LED-Anbauleuchte 3000K 21W DALI Mikroprisma d+i
2510,122853,2.3124043,224.65,701,images/fl_round_plus_sm_555_prism_RAL9006.png,FL R+ 555 SM 44 S/B 8TW GR9006 DT8 MP,LED-Anbauleuchte 2700-6500K 49W DALI DT8 Mikroprisma d+i
2511,122854,2.3124045,225.85,705,images/fl_round_plus_sm_555_prism_RAL9016.png,FL R+ 555 SM 44 S/B 8TW WH9016 DT8 MP,LED-Anbauleuchte 2700-6500K 49W DALI DT8 Mikroprisma d+i
2512,122855,2.3124018,213.75,668,images/fl_round_plus_sm_555_prism_RAL9006.png,FL R+ 555 SM 19 S/B 8TW GR9006 DT8 MP,LED-Anbauleuchte 2700-6500K 21W DALI DT8 Mikroprisma d+i
2519,122862,2.3124031,173.65,545,images/fl_round_plus_sm_555_opal_RAL9016_lp.jpg,FL R+ 555 SM 44 S/B 830 WH9016 OP,LED-Anbauleuchte 3000K 49W statisch opalweisser Diffusor d+i
2513,122856,2.3124020,214.95,671,images/fl_round_plus_sm_555_prism_RAL9016.png,FL R+ 555 SM 19 S/B 8TW WH9016 DT8 MP,LED-Anbauleuchte 2700-6500K 21W DALI DT8 Mikroprisma d+i
2514,122857,2.3124037,172.05,540,images/fl_round_plus_sm_555_opal_RAL9006_lp.jpg,FL R+ 555 SM 44 S/B 840 GR9006 OP,LED-Anbauleuchte 4000K 49W statisch opalweisser Diffusor d+i
2515,122858,2.3124027,172.05,540,images/fl_round_plus_sm_555_opal_RAL9006_lp.jpg,FL R+ 555 SM 44 S/B 830 GR9006 OP,LED-Anbauleuchte 3000K 49W statisch opalweisser Diffusor d+i
