name,manufacturer,category,family,price_chf,wattage,kelvin,inside,outside,mounting,luminaire_types,image_url,product_id,source_article_id,source_article_number,kelvin_values,source_l_number,source_version,memory_type,lambda,style,mood,finish
FL R+ 777 PL 34 S/B 830 BK9005 OP,Performance In Lighting - Italy,Pendelleuchte,FL Round 777,778.0,39.0,3000.0,True,False,,,https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/fl_round_plus_pl_777_opal_RAL9005.png,article_4167,4167,2.3124048,3000,125639,1,hard,0.01,minimalist,ambient,white
FL R+ 777 PL 59 S/B 830 WH9016 OP,Performance In Lighting - Italy,Pendelleuchte,FL Round 777,778.0,67.0,3000.0,True,False,,,https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/fl_round_plus_pl_777_opal_RAL9016.png,article_4168,4168,2.3124081,3000,125635,1,hard,0.01,minimalist,ambient,white
FL R+ 777 PL 59 S/B 840 BK9005 OP,Performance In Lighting - Italy,Pendelleuchte,FL Round 777,778.0,67.0,4000.0,True,False,,,https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/fl_round_plus_pl_777_opal_RAL9005.png,article_4169,4169,2.3124083,4000,125632,1,hard,0.01,minimalist,focused,white
FL R+ 777 PL 34 S/B 830 WH9016 OP,Performance In Lighting - Italy,Pendelleuchte,FL Round 777,778.0,39.0,3000.0,True,False,,,https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/fl_round_plus_pl_777_opal_RAL9016.png,article_4170,4170,2.3124056,3000,125641,1,hard,0.01,minimalist,ambient,white
FL R+ 777 PL 34 S/B 840 BK9005 OP,Performance In Lighting - Italy,Pendelleuchte,FL Round 777,778.0,39.0,4000.0,True,False,,,https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/fl_round_plus_pl_777_opal_RAL9005.png,article_4171,4171,2.3124058,4000,125638,1,hard,0.01,minimalist,focused,white
THEOS GLASS MINI 35 SR/075 730 AN-96 RPA,Performance In Lighting - Italy,,,733.0,35.0,3000.0,False,True,,outdoor,https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/THEOS_GLASS_MINI_16LED_SR_075_AN-96_01_lp.jpg,article_4172,4172,2.3105185,3000,125758,1,hard,0.01,minimalist,ambient,white
A+ 100 C/EW 857 BK-RAL9005 1-10,Performance In Lighting - Italy,Technische Leuchte,A+,286.0,100.0,5700.0,True,False,,high_bay_luminaire,https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/ImgLum_A-P-100-BK-RAL9005_StillLife_Photo_MainAngle_lp.jpg,article_4173,4173,2.3124701,5700,125760,1,hard,0.01,minimalist,focused,white
A+ 100 C/IW 840 BK-RAL9005 1-10,Performance In Lighting - Italy,Technische Leuchte,A+,286.0,100.0,4000.0,True,False,,high_bay_luminaire,https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/ImgLum_A-P-100-BK-RAL9005_StillLife_Photo_MainAngle_lp.jpg,article_4174,4174,2.3124703,4000,125761,1,hard,0.01,minimalist,focused,white
A+ 100 C/IW 857 BK-RAL9005 1-10,Performance In Lighting - Italy,Technische Leuchte,A+,286.0,100.0,5700.0,True,False,,high_bay_luminaire,https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/ImgLum_A-P-100-BK-RAL9005_StillLife_Photo_MainAngle_lp.jpg,article_4175,4175,2.3124702,5700,125759,1,hard,0.01,minimalist,focused,white
A+ 150 C/IW 840 BK-RAL9005 1-10,Performance In Lighting - Italy,Technische Leuchte,A+,317.0,150.0,4000.0,True,False,,high_bay_luminaire,https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/ImgLum_A-P-150-BK-RAL9005_StillLife_Photo_MainAngle_lp.jpg,article_4176,4176,2.3124706,4000,125765,1,hard,0.01,minimalist,focused,white
A+ 150 C/IW 857 BK-RAL9005 1-10,Performance In Lighting - Italy,Technische Leuchte,A+,317.0,150.0,5700.0,True,False,,high_bay_luminaire,https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/ImgLum_A-P-150-BK-RAL9005_StillLife_Photo_MainAngle_lp.jpg,article_4177,4177,2.3124705,5700,125763,1,hard,0.01,minimalist,focused,white
A+ 150 C/EW 857 BK-RAL9005 1-10,Performance In Lighting - Italy,Technische Leuchte,A+,317.0,150.0,5700.0,True,False,,high_bay_luminaire,https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/ImgLum_A-P-150-BK-RAL9005_StillLife_Photo_MainAngle_lp.jpg,article_4178,4178,2.3124704,5700,125764,1,hard,0.01,minimalist,focused,white
A+ 200 C/EW 857 BK-RAL9005 1-10,Performance In Lighting - Italy,Technische Leuchte,A+,428.0,200.0,5700.0,True,False,,high_bay_luminaire,https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/ImgLum_A-P-200-BK-RAL9005_StillLife_Photo_MainAngle_lp.jpg,article_4179,4179,2.3124707,5700,125768,1,hard,0.01,minimalist,focused,white
A+ 200 C/IW 857 BK-RAL9005 1-10,Performance In Lighting - Italy,Technische Leuchte,A+,428.0,200.0,5700.0,True,False,,high_bay_luminaire,https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/ImgLum_A-P-200-BK-RAL9005_StillLife_Photo_MainAngle_lp.jpg,article_4180,4180,2.3124708,5700,125767,1,hard,0.01,minimalist,focused,white
A+ 200 C/IW 840 BK-RAL9005 1-10,Performance In Lighting - Italy,Technische Leuchte,A+,428.0,200.0,4000.0,True,False,,high_bay_luminaire,https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/ImgLum_A-P-200-BK-RAL9005_StillLife_Photo_MainAngle_lp.jpg,article_4181,4181,2.3124709,4000,125769,1,hard,0.01,minimalist,focused,white
"Stromschiene Aufbau 3-Phasen DALI, grau, 4m",,Stromschiene,Global Trac DALI,213.5,,,False,False,,,,article_4182,4182,FBN.XTSC.6400.1,,125771,1,hard,0.01,minimalist,ambient,white
"Einspeisung mitte zu Stromschiene, Dali, grau",,Stromschiene,Global Trac DALI Verbinder und Einspeiser,42.0,,,False,False,,,https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/image_manager__product_overview_xtsc-614.jpg,article_4183,4183,FBN.XTSC.614.1,,125772,1,hard,0.01,minimalist,ambient,white
"L-Verbinder rechts zu Stromschiene, Dali, grau",,Stromschiene,Global Trac DALI Verbinder und Einspeiser,43.0,,,False,False,,,https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/image_manager__product_overview_xtsc-35_.jpg,article_4184,4184,FBN.XTSC.635.1,,125773,1,hard,0.01,minimalist,ambient,white
"T-Verbinder links zu Stromschiene, DALI, grau",,Stromschiene,Global Trac DALI Verbinder und Einspeiser,115.9,,,False,False,,,https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/image_manager__product_overview_xtsc-637.jpg,article_4185,4185,FBN.XTSC.637.1,,125774,1,hard,0.01,minimalist,ambient,white
AS615 65 S/EW 840 BK-81,Performance In Lighting - Italy,Lichtschiene,AS615,510.0,68.0,4000.0,True,False,power_rail,"down_light, power_rail, spot_light",https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/AS_615_BK_angle_01.jpg,article_4186,4186,2.3101721,4000,125775,1,hard,0.01,minimalist,focused,white
AS615 40 S/EW 830 BK-81,Performance In Lighting - Italy,Lichtschiene,AS615,479.0,43.0,3000.0,True,False,power_rail,"down_light, power_rail, spot_light",https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/AS_615_BK_angle_01.jpg,article_4187,4187,2.3101736,3000,125782,1,hard,0.01,minimalist,ambient,white
AS615 65 S/EW 830 BK-81,Performance In Lighting - Italy,Lichtschiene,AS615,510.0,68.0,3000.0,True,False,power_rail,"down_light, power_rail, spot_light",https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/AS_615_BK_angle_01.jpg,article_4188,4188,2.3101737,3000,125776,1,hard,0.01,minimalist,ambient,white
AS615 65 S/EW 840 WH-87,Performance In Lighting - Italy,Lichtschiene,AS615,510.0,68.0,4000.0,True,False,power_rail,"down_light, power_rail, spot_light",https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/AS_615_WH_angle_01.jpg,article_4189,4189,2.3101717,4000,125777,1,hard,0.01,minimalist,focused,white
AS615 40 S/EW 840 WH-87,Performance In Lighting - Italy,Lichtschiene,AS615,479.0,43.0,4000.0,True,False,power_rail,"down_light, power_rail, spot_light",https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/AS_615_WH_angle_01.jpg,article_4190,4190,2.3101716,4000,125784,1,hard,0.01,minimalist,focused,white
AS615 65 S/EW 830 BK-81 DALI,Performance In Lighting - Italy,Lichtschiene,AS615,589.0,68.0,3000.0,True,False,power_rail,"down_light, power_rail, spot_light",https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/AS_615_BK_angle_01.jpg,article_4191,4191,2.3101745,3000,125781,1,hard,0.01,minimalist,ambient,white
AS615 40 S/EW 830 BK-81 DALI,Performance In Lighting - Italy,Lichtschiene,AS615,558.0,43.0,3000.0,True,False,power_rail,"down_light, power_rail, spot_light",https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/AS_615_BK_angle_01.jpg,article_4192,4192,2.3101744,3000,125791,1,hard,0.01,minimalist,ambient,white
AS615 65 S/EW 840 BK-81 DALI,Performance In Lighting - Italy,Lichtschiene,AS615,589.0,68.0,4000.0,True,False,power_rail,"down_light, power_rail, spot_light",https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/AS_615_BK_angle_01.jpg,article_4193,4193,2.3101729,4000,125779,1,hard,0.01,minimalist,focused,white
AS615 40 S/EW 830 WH-87 DALI,Performance In Lighting - Italy,Lichtschiene,AS615,558.0,43.0,3000.0,True,False,power_rail,"down_light, power_rail, spot_light",https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/AS_615_WH_angle_01.jpg,article_4194,4194,2.3101740,3000,125797,1,hard,0.01,minimalist,ambient,white
AS615 65 S/EW 840 WH-87 DALI,Performance In Lighting - Italy,Lichtschiene,AS615,589.0,68.0,4000.0,True,False,power_rail,"down_light, power_rail, spot_light",https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/AS_615_WH_angle_01.jpg,article_4195,4195,2.3101725,4000,125783,1,hard,0.01,minimalist,focused,white
AS615 65 S/EW 830 WH-87 DALI,Performance In Lighting - Italy,Lichtschiene,AS615,589.0,68.0,3000.0,True,False,power_rail,"down_light, power_rail, spot_light",https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/AS_615_WH_angle_01.jpg,article_4196,4196,2.3101741,3000,125785,1,hard,0.01,minimalist,ambient,white
AS615 40 2A/M 840 BK-81,Performance In Lighting - Italy,Lichtschiene,AS615,479.0,43.0,4000.0,True,False,power_rail,"down_light, power_rail, spot_light",https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/AS_615_BK_angle_01.jpg,article_4197,4197,2.3101722,4000,125798,1,hard,0.01,minimalist,focused,white
AS615 65 2A/M 840 WH-87,Performance In Lighting - Italy,Lichtschiene,AS615,510.0,68.0,4000.0,True,False,power_rail,"down_light, power_rail, spot_light",https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/AS_615_WH_angle_01.jpg,article_4198,4198,2.3101719,4000,125792,1,hard,0.01,minimalist,focused,white
AS615 40 2A/M 840 WH-87,Performance In Lighting - Italy,Lichtschiene,AS615,479.0,43.0,4000.0,True,False,power_rail,"down_light, power_rail, spot_light",https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/AS_615_WH_angle_01.jpg,article_4199,4199,2.3101718,4000,125802,1,hard,0.01,minimalist,focused,white
AS615 65 2A/M 830 BK-81,Performance In Lighting - Italy,Lichtschiene,AS615,510.0,68.0,3000.0,True,False,power_rail,"down_light, power_rail, spot_light",https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/AS_615_BK_angle_01.jpg,article_4200,4200,2.3101739,3000,125789,1,hard,0.01,minimalist,ambient,white
AS615 65 2A/M 840 BK-81,Performance In Lighting - Italy,Lichtschiene,AS615,510.0,68.0,4000.0,True,False,power_rail,"down_light, power_rail, spot_light",https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/AS_615_BK_angle_01.jpg,article_4201,4201,2.3101723,4000,125787,1,hard,0.01,minimalist,focused,white
AS615 40 2A/M 830 BK-81,Performance In Lighting - Italy,Lichtschiene,AS615,479.0,43.0,3000.0,True,False,power_rail,"down_light, power_rail, spot_light",https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/AS_615_BK_angle_01.jpg,article_4202,4202,2.3101738,3000,125800,1,hard,0.01,minimalist,ambient,white
AS615 40 2A/M 830 WH-87,Performance In Lighting - Italy,Lichtschiene,AS615,479.0,43.0,3000.0,True,False,power_rail,"down_light, power_rail, spot_light",https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/AS_615_WH_angle_01.jpg,article_4203,4203,2.3101734,3000,125804,1,hard,0.01,minimalist,ambient,white
AS615 65 2A/M 830 WH-87,Performance In Lighting - Italy,Lichtschiene,AS615,510.0,68.0,3000.0,True,False,power_rail,"down_light, power_rail, spot_light",https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/AS_615_WH_angle_01.jpg,article_4204,4204,2.3101735,3000,125795,1,hard,0.01,minimalist,ambient,white
AS615 65 2A/M 840 WH-87 DALI,Performance In Lighting - Italy,Lichtschiene,AS615,589.0,68.0,4000.0,True,False,power_rail,"down_light, power_rail, spot_light",https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/AS_615_WH_angle_01.jpg,article_4205,4205,2.3101727,4000,125796,1,hard,0.01,minimalist,focused,white
AS615 40 2A/M 830 WH-87 DALI,Performance In Lighting - Italy,Lichtschiene,AS615,558.0,43.0,3000.0,True,False,power_rail,"down_light, power_rail, spot_light",https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/AS_615_WH_angle_01.jpg,article_4206,4206,2.3101742,3000,125806,1,hard,0.01,minimalist,ambient,white
AS615 65 2A/M 830 WH-87 DALI,Performance In Lighting - Italy,Lichtschiene,AS615,589.0,68.0,3000.0,True,False,power_rail,"down_light, power_rail, spot_light",https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/AS_615_WH_angle_01.jpg,article_4207,4207,2.3101743,3000,125799,1,hard,0.01,minimalist,ambient,white
AS615 40 2A/M 840 BK-81 DALI,Performance In Lighting - Italy,Lichtschiene,AS615,558.0,43.0,4000.0,True,False,power_rail,"down_light, power_rail, spot_light",https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/AS_615_BK_angle_01.jpg,article_4208,4208,2.3101730,4000,125801,1,hard,0.01,minimalist,focused,white
AS615 40 2A/M 840 WH-87 DALI,Performance In Lighting - Italy,Lichtschiene,AS615,558.0,43.0,4000.0,True,False,power_rail,"down_light, power_rail, spot_light",https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/AS_615_WH_angle_01.jpg,article_4209,4209,2.3101726,4000,125805,1,hard,0.01,minimalist,focused,white
AS615 65 2A/M 840 BK-81 DALI,Performance In Lighting - Italy,Lichtschiene,AS615,589.0,68.0,4000.0,True,False,power_rail,"down_light, power_rail, spot_light",https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/AS_615_BK_angle_01.jpg,article_4210,4210,2.3101731,4000,125790,1,hard,0.01,minimalist,focused,white
AS615 40 2A/M 830 BK-81 DALI,Performance In Lighting - Italy,Lichtschiene,AS615,558.0,43.0,3000.0,True,False,power_rail,"down_light, power_rail, spot_light",https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/AS_615_BK_angle_01.jpg,article_4211,4211,2.3101746,3000,125803,1,hard,0.01,minimalist,ambient,white
AS615 65 2A/M 830 BK-81 DALI,Performance In Lighting - Italy,Lichtschiene,AS615,589.0,68.0,3000.0,True,False,power_rail,"down_light, power_rail, spot_light",https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/AS_615_BK_angle_01.jpg,article_4212,4212,2.3101747,3000,125793,1,hard,0.01,minimalist,ambient,white
"Deckenhalterung für abgehängte Decken, grau",,Schienensystem,Global Trac Zubehör,2.5,,,False,False,,,,article_4213,4213,FBN.XSKB.12.1,,125807,1,hard,0.01,minimalist,ambient,white
"Eindrehling aus Kunststoff für Stromschiene, grau",,Schienensystem,Global Trac Zubehör,3.0,,,False,False,,,https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/image_manager__product_overview_xtak-14.jpg,article_4214,4214,FBN.XTAK.14.1,,125808,1,hard,0.01,minimalist,ambient,white
"Eindrehling aus Kunststoff für Stromschiene, weiss",,Schienensystem,Global Trac Zubehör,3.0,,,False,False,,,https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/image_manager__product_overview_xtak-14.jpg,article_4215,4215,FBN.XTAK.14.3,,125809,1,hard,0.01,minimalist,ambient,white
"L-Verbinder links zu Stromschiene, grau",,Schienensystem,Global Trac Zubehör,24.5,,,False,False,,,https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/image_manager__product_overview_xts-34.jpg,article_4216,4216,FBN.XTS.34.1,,125810,1,hard,0.01,minimalist,ambient,white
"L-Verbinder links zu Stromschiene, schwarz",,Schienensystem,Global Trac Zubehör,24.5,,,False,False,,,https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/image_manager__product_overview_xts-34.jpg,article_4217,4217,FBN.XTS.34.2,,125811,1,hard,0.01,minimalist,ambient,matte black
"L-Verbinder rechts zu Stromschiene, grau",,Schienensystem,Global Trac Zubehör,24.5,,,False,False,,,https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/image_manager__product_overview_xts-35.jpg,article_4218,4218,FBN.XTS.35.1,,125812,1,hard,0.01,minimalist,ambient,white
"T-Verbinder rechts zu Stromschiene, grau",,Schienensystem,Global Trac Zubehör,34.0,,,False,False,,,https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/image_manager__product_overview_xts-36.jpg,article_4219,4219,FBN.XTS.36.1,,125813,1,hard,0.01,minimalist,ambient,white
"T-Verbinder rechts zu Stromschiene, schwarz",,Schienensystem,Global Trac Zubehör,34.0,,,False,False,,,https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/image_manager__product_overview_xts-36.jpg,article_4220,4220,FBN.XTS.36.2,,125814,1,hard,0.01,minimalist,ambient,matte black
INSERT+ 1 V SM GLASS 3.5 S/EW 830 WH87,Performance In Lighting - Italy,Wandeinbauleuchte,Insert+,235.0,4.0,3000.0,True,True,wall,,https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/ImgLum-INSERT-P-1-V-SM-GLASS-WH87-StillLife-Render-Main_1200x1200.png,article_4221,4221,2.3118465,3000,125828,2,hard,0.01,minimalist,ambient,white
INSERT+ 1 V SM GLASS 3.5 S/EW 840 AN96,Performance In Lighting - Italy,Wandeinbauleuchte,Insert+,235.0,4.0,4000.0,True,True,wall,,https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/ImgLum-INSERT-P-1-V-SM-GLASS-AN96-StillLife-Render-Main_1200x1200.png,article_4222,4222,2.3118469,4000,125825,2,hard,0.01,minimalist,focused,white
INSERT+ 1 V SM GLASS 3.5 S/EW 840 WH87,Performance In Lighting - Italy,Wandeinbauleuchte,Insert+,235.0,4.0,4000.0,True,True,wall,,https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/ImgLum-INSERT-P-1-V-SM-GLASS-WH87-StillLife-Render-Main_1200x1200.png,article_4223,4223,2.3118468,4000,125827,2,hard,0.01,minimalist,focused,white
INSERT+ 1 V SM GLASS 3.5 S/EW 840 GR94,Performance In Lighting - Italy,Wandeinbauleuchte,Insert+,235.0,4.0,4000.0,True,True,wall,,https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/ImgLum-INSERT-P-1-V-SM-GLASS-GR94-StillLife-Render-Main_1200x1200.png,article_4224,4224,2.3118470,4000,125823,2,hard,0.01,minimalist,focused,white
INSERT+ 1 V SM GLASS 3.5 S/EW 830 AN96,Performance In Lighting - Italy,Wandeinbauleuchte,Insert+,235.0,4.0,3000.0,True,True,wall,,https://xgjiulkqwqxprgvlzpld.supabase.co/storage/v1/object/public/pim/opt/LO/LOwebserver/images/ImgLum-INSERT-P-1-V-SM-GLASS-AN96-StillLife-Render-Main_1200x1200.png,article_4225,4225,2.3118466,3000,125826,2,hard,0.01,minimalist,ambient,white
